art_set_id	level	age	portrait	season	uniform	card	info	sea_uniform	navy_uniform	land_animation	sea_animation	navy_animation	id	religion	land_animation_vfx_filter	sea_animation_vfx_filter	new_field	new_field	new_field	voiceover	composite_scene
troy_archer_aeolian_hero_4_chariot_2	0	0		none	troy_archer_aeolian_hero_4	troy_archer_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2034865907		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_aeolian_hero_4_chariot_1.csc
troy_warlord_maeonian_hero_3_chariot_1	0	0		none	troy_warlord_maeonian_hero_3	troy_warlord_maeonian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	203552417		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_maeonian_hero_3_chariot_1.csc
troy_hector_chariot_2	0	0		none	troy_hector	troy_hero_hector		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_hector_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2039684983		0	0				vo_actor_group_hero_hector	composite_scene\porthole\troy_hector_chariot_1.csc
troy_warlord_maeonian_hero_3_chariot_2	0	0		none	troy_warlord_maeonian_hero_3	troy_warlord_maeonian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2040146058		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_maeonian_hero_3_chariot_1.csc
troy_dlc1_trojan_amazons_warlord_1_chariot_1	0	0		none	troy_dlc1_warlord_1	troy_dlc1_ama_gen_warlord_hero_1		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	204073497		0	0				vo_actor_amazon_genhero20s_02	composite_scene\porthole\troy_dlc1_trojan_amazons_warlord_1_chariot_1.csc
troy_warlord_thracian_hero_2_chariot_1	0	0		none	troy_warlord_thracian_hero_2	troy_warlord_thracian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2043841816		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_warlord_thracian_hero_2_chariot_1.csc
troy_defender_aeolian_hero_chariot_2	0	0		none	troy_defender_aeolian_hero	troy_defender_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2043879763		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_defender_aeolian_hero_chariot_2.csc
troy_warlord_maeonian_hero_2_chariot_3	0	0		none	troy_warlord_maeonian_hero_2	troy_warlord_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2051292614		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_maeonian_hero_2_chariot_3.csc
troy_archer_ionian_hero_2	0	0		none	troy_archer_ionian_hero_2	troy_archer_ionian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2051411560		0	0				vo_actor_group_genhero20s_01	
troy_fighter_dorian_hero_4_chariot_3	0	0		none	troy_fighter_dorian_hero_4	troy_fighter_dorian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2051788373		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_fighter_dorian_hero_4_chariot_3.csc
troy_dlc1_trojan_amazons_archer_2_chariot_1	0	0		none	troy_dlc1_archer_2	troy_dlc1_ama_gen_archer_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2058822388		0	0				vo_actor_amazon_genhero30s_02	
troy_warlord_mynes_chariot_3	0	0		none	troy_warlord_mynes	troy_warlord_mynes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2065455761		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_warlord_mynes_chariot_3.csc
troy_archer_maeonian_hero	0	0		none	troy_archer_maeonian_hero	troy_archer_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2068310181		0	0				vo_actor_group_genhero30s_01	
troy_defender_ionian_hero_4_chariot_3	0	0		none	troy_defender_ionian_hero_4	troy_defender_ionian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2070381125		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_defender_ionian_hero_4_chariot_3.csc
troy_warlord_phaenops_chariot_2	0	0		none	troy_warlord_phaenops	troy_warlord_phaenops		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	207163240		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_warlord_phaenops_chariot_1.csc
troy_fighter_pelasgian_hero_2_chariot_1	0	0		none	troy_fighter_pelasgian_hero_2	troy_fighter_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2072181522		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_fighter_pelasgian_hero_2_chariot_1.csc
troy_defender_aeolian_hero_2_chariot_1	0	0		none	troy_defender_aeolian_hero_2	troy_defender_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2075633436		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_defender_aeolian_hero_2_chariot_1.csc
troy_defender_thracian_hero_3_chariot_1	0	0		none	troy_defender_thracian_hero_3	troy_defender_thracian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2079681319		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_thracian_hero_3_chariot_1.csc
troy_dlc1_horde_amazons_fighter_3_chariot_2	0	0		none	troy_dlc1_fighter_3	troy_dlc1_ama_gen_fighter_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	208074078		0	0				vo_actor_amazon_genhero20s_01	
troy_defender_dorian_hero_2_chariot_3	0	0		none	troy_defender_dorian_hero_2	troy_defender_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2082362880		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_defender_dorian_hero_2_chariot_1.csc
troy_fighter_dorian_hero	0	0		none	troy_fighter_dorian_hero	troy_fighter_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2084360658		0	0				vo_actor_group_genhero30s_03	
troy_warlord_agapenor	0	0		none	troy_warlord_agapenor	troy_warlord_agapenor		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2084511298		0	0				vo_actor_group_genhero30s_02	
troy_fighter_aeolian_hero_chariot_2	0	0		none	troy_fighter_aeolian_hero	troy_fighter_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	208520430		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_fighter_aeolian_hero_chariot_2.csc
troy_dlc1_trojan_amazons_archer_2	0	0		none	troy_dlc1_archer_2	troy_dlc1_ama_gen_archer_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2085232060		0	0				vo_actor_amazon_genhero30s_02	
troy_warlord_maeonian_hero_4	0	0		none	troy_warlord_maeonian_hero_4	troy_warlord_maeonian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2085503963		0	0				vo_actor_group_genhero50s_02	
troy_fighter_meriones_chariot_5	0	0		none	troy_fighter_meriones	troy_fighter_meriones		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2088160509		0	0				vo_actor_group_genhero20s_03	
troy_warlord_aeolian_hero_3_chariot_2	0	0		none	troy_warlord_aeolian_hero_3	troy_warlord_aeolian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2089553309		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_warlord_aeolian_hero_3_chariot_1.csc
troy_fighter_chariot_3	0	0		none	troy_fighter	troy_fighter_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2090871086		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_chariot_3.csc
troy_fighter_dorian_hero_4_chariot_5	0	0		none	troy_fighter_dorian_hero_4	troy_fighter_dorian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2092285330		0	0				vo_actor_group_genhero50s_01	
troy_fighter_pelasgian_hero_2_chariot_2	0	0		none	troy_fighter_pelasgian_hero_2	troy_fighter_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2094738754		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_fighter_pelasgian_hero_2_chariot_2.csc
troy_warlord_ionian_hero_3	0	0		none	troy_warlord_ionian_hero_3	troy_warlord_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2095531298		0	0				vo_actor_group_genhero20s_01	
troy_warlord_aeolian_hero_4_chariot_3	0	0		none	troy_warlord_aeolian_hero_4	troy_warlord_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2097672440		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_warlord_aeolian_hero_4_chariot_3.csc
troy_defender_pelasgian_hero_2_chariot_2	0	0		none	troy_defender_pelasgian_hero_2	troy_defender_pelasgian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2099089377		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_pelasgian_hero_2_chariot_1.csc
troy_defender_hero_3_chariot_3	0	0		none	troy_defender_hero_3	troy_defender_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2100218215		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_defender_hero_3_chariot_3.csc
troy_archer_maeonian_hero_2	0	0		none	troy_archer_maeonian_hero_2	troy_archer_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2103314912		0	0				vo_actor_group_genhero20s_02	
troy_warlord_menestheus	0	0		none	troy_warlord_menestheus	troy_warlord_menestheus		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2103725966		0	0				vo_actor_group_genhero30s_02	
troy_fighter_diomedes_chariot_1	0	0		none	troy_fighter_diomedes	troy_fighter_diomedes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2105610914		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_diomedes_chariot_1.csc
troy_defender_aeolian_hero_4_chariot_2	0	0		none	troy_defender_aeolian_hero_4	troy_defender_aeolian_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	21066653		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_defender_aeolian_hero_4_chariot_1.csc
troy_warlord_maeonian_hero_chariot_2	0	0		none	troy_warlord_maeonian_hero	troy_warlord_maeonian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2109961281		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_warlord_maeonian_hero_chariot_1.csc
troy_defender_thracian_hero_chariot_3	0	0		none	troy_defender_thracian_hero	troy_defender_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	21108690		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_defender_thracian_hero_chariot_1.csc
troy_archer_aeolian_hero	0	0		none	troy_archer_aeolian_hero	troy_archer_aeolian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2114498872		0	0				vo_actor_group_genhero30s_01	
troy_archer_lelegan_hero_4_chariot_3	0	0		none	troy_archer_lelegan_hero_4	troy_archer_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2118206851		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_archer_lelegan_hero_4_chariot_1.csc
troy_warlord_aeolian_hero_2_chariot_1	0	0		none	troy_warlord_aeolian_hero_2	troy_warlord_aeolian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2119809404		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_aeolian_hero_2_chariot_1.csc
troy_fighter_ionian_hero_2_chariot_3	0	0		none	troy_fighter_ionian_hero_2	troy_fighter_ionian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2120059657		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_fighter_ionian_hero_2_chariot_3.csc
troy_defender_hero_4_chariot_1	0	0		none	troy_defender_hero_4	troy_defender_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2120477551		0	0				vo_actor_group_genhero50s_01	composite_scene\porthole\troy_defender_hero_4_chariot_1.csc
troy_defender_lelegan_hero_4_chariot_1	0	0		none	troy_defender_lelegan_hero_4	troy_defender_lelegan_hero_4		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2130239021		0	0				vo_actor_group_genhero50s_02	composite_scene\porthole\troy_defender_lelegan_hero_4_chariot_1.csc
troy_fighter_pelasgian_hero_3_chariot_2	0	0		none	troy_fighter_pelasgian_hero_3	troy_fighter_pelasgian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	213064971		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_fighter_pelasgian_hero_3_chariot_2.csc
troy_archer_dorian_hero_chariot_1	0	0		none	troy_archer_dorian_hero	troy_archer_dorian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2134226655		0	0				vo_actor_group_genhero30s_02	composite_scene\porthole\troy_archer_dorian_hero_chariot_1.csc
troy_fighter_chariot_2	0	0		none	troy_fighter	troy_fighter_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	21342794		0	0				vo_actor_group_genhero30s_01	composite_scene\porthole\troy_fighter_chariot_1.csc
troy_defender_pelasgian_hero_3	0	0		none	troy_defender_pelasgian_hero_3	troy_defender_pelasgian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2134381488		0	0				vo_actor_group_genhero20s_01	
troy_archer_lelegan_hero_3_chariot_2	0	0		none	troy_archer_lelegan_hero_3	troy_archer_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	2135729837		0	0				vo_actor_group_genhero20s_03	composite_scene\porthole\troy_archer_lelegan_hero_3_chariot_1.csc
troy_defender_dorian_hero_2_chariot_4	0	0		none	troy_defender_dorian_hero_2	troy_defender_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2136282617		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_defender_dorian_hero_2_chariot_2.csc
troy_warlord_ionian_hero_3_chariot_3	0	0		none	troy_warlord_ionian_hero_3	troy_warlord_ionian_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	2142926345		0	0				vo_actor_group_genhero20s_01	composite_scene\porthole\troy_warlord_ionian_hero_3_chariot_3.csc
troy_aeneas_chariot_4	0	0		none	troy_aeneas	troy_hero_aeneas		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_aeneas_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	217998906		0	0				vo_actor_group_hero_aeneas	
troy_defender_lelegan_hero_2	0	0		none	troy_defender_lelegan_hero_2	troy_defender_lelegan_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	218879827		0	0				vo_actor_group_genhero20s_03	
troy_defender_dorian_hero_2	0	0		none	troy_defender_dorian_hero_2	troy_defender_dorian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_defender_spear_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	221129825		0	0				vo_actor_group_genhero20s_02	
troy_fighter_troilos_chariot_3	0	0		none	troy_fighter_troilos	troy_fighter_troilos		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	223169891		0	0				vo_actor_group_genhero30s_03	composite_scene\porthole\troy_fighter_troilos_chariot_3.csc
troy_dlc1_trojan_amazons_warlord_2	0	0		none	troy_dlc1_warlord_2	troy_dlc1_ama_gen_warlord_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_warlord_axe_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	225323208		0	0				vo_actor_amazon_genhero30s_01	
troy_archer_maeonian_hero_2_chariot_3	0	0		none	troy_archer_maeonian_hero_2	troy_archer_maeonian_hero_2		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	228237660		0	0				vo_actor_group_genhero20s_02	composite_scene\porthole\troy_archer_maeonian_hero_2_chariot_1.csc
troy_hippolyta_chariot_3	0	0		none									230503650		0	0				vo_actor_group_hero_hippolyta	
troy_fighter_diomedes	0	0		none	troy_fighter_diomedes	troy_fighter_diomedes		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	231853668		0	0				vo_actor_group_genhero30s_01	
troy_archer_lelegan_hero_3	0	0		none	troy_archer_lelegan_hero_3	troy_archer_lelegan_hero_3		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_archer_sword_and_longbow	cam_heavy_ship_04	cam_heavy_ship_04	233180625		0	0				vo_actor_group_genhero20s_03	
troy_fighter_thracian_hero	0	0		none	troy_fighter_thracian_hero	troy_fighter_thracian_hero		troy_campaign_glb_transport_ship	troy_campaign_glb_transport_ship	cam_hu1_fighter_sword_and_shield	cam_heavy_ship_04	cam_heavy_ship_04	235946675		0	0				vo_actor_group_genhero30s_01	
