key	text	tooltip
ui_text_replacements_localised_text_hp_campaign_armies_capacity	The number of armies that can be in play at any time is limited. You can view this limit by selecting a settlement you own, clicking the Recruit Hero button on the Settlement panel and examining the army cap at the top-right of the Hero Recruitment panel.	true
ui_text_replacements_localised_text_hp_penthesilea_dlc1_processions_to_zeus	Processions to Zeus	true
ui_text_replacements_localised_text_hp_title_ares_thunder	Ares' Thunder	true
ui_text_replacements_localised_text_hp_title_battle_song	Battle Song	true
ui_text_replacements_localised_text_hp_title_routing_and_rallying	Routing & Rallying	true
ui_text_replacements_localised_text_hp_title_unit_giant_spearmen	Giant Spearmen	true
ui_text_replacements_localised_text_hp_help_prayers_title	Prayers	true
ui_text_replacements_localised_text_hp_title_unit_ability_flanking_resistent	Resistant to Flanking	true
ui_text_replacements_localised_text_hp_title_settlement_of_mycenae	Settlement of Mycenae	true
ui_text_replacements_localised_text_hp_help_prayers_03	You can only pray to one god per turn, and you must wait for the prayer cooldown to be over before you can pray again. Praying to a god does not modify that god’s favour towards your faction.	true
ui_text_replacements_localised_text_mount_horse_skirmisher_ammo_desc	This large, sturdy, yet swift beast is capable of carrying extra javelins for its skirmishing rider to hurl at the enemy.	true
ui_text_replacements_localised_text_frontend_pen_fm_blood_oath_2	[[img:penthesilea_flag]][[/img]]Unlock and upgrade your blood oath to be able to summon powerful Bloodsworn units.	true
ui_text_replacements_localised_text_hp_title_two_handed_spear_infantry	Two-handed Spear Infantry	true
ui_text_replacements_localised_text_hp_description_military	Military buildings unlock additional units for recruitment. Some buildings improve the quality of recruits.	true
ui_text_replacements_localised_text_hp_title_game_guide_campaign_UI_province_overview_panel	The Province Overview panel	true
ui_text_replacements_localised_text_troy_main_fm_priam_obj_build_palaces_factor	Built Magnificent Settlements	true
ui_text_replacements_localised_text_character_desc_troy_penthesilea	Having witnessed the destruction of the Amazon city of Themiscyra and the murder of her sister Antiope, the warrior-queen Penthesilea led her younger, hot-blooded sisters to war in support of the Trojan cause.	true
ui_text_replacements_localised_text_troy_effect_text_agent_envoy_movement_mod_armies_enemy	%+n% to campaign movement range	true
ui_text_replacements_localised_text_hp_hero_sarpedon_fm_precious_resources_01	Due to their exceptional trading skills, Sarpedon’s people have access to three unique resources: white granite, celestial iron, and Minoan relics. When a specific quantity of a given resource is reached, that resource can be spent to trigger a bonus.	true
ui_text_replacements_localised_text_hp_title_loggers_tents	Loggers' Tents	true
ui_text_replacements_localised_text_troy_early_game_mission_non_aggression	A non-aggression pact may be agreed between two factions via diplomacy as a statement of mutual trust. It is usually the first step in building relations towards trade and, eventually, an alliance.\\n\\nNon-aggression pacts may be agreed on the Diplomacy panel.\\n\\nLearn more about non-aggression pacts [[url:script_link_non_aggression_pacts]]here[[/url]].	true
ui_text_replacements_localised_text_effect_scopes_enemy_armies_adjacent_provinces	(enemy armies in adjacent provinces)	true
ui_text_replacements_localised_text_frontend_men_fm_spartan_settlers_2	[[img:sparta_flag]][[/img]]Settlement colonisation costs resources.	true
ui_text_replacements_localised_text_hp_title_building_processions_to_hera	Processions to Hera	true
ui_text_replacements_localised_text_hp_description_wood	The speed at which your civilization develops is measured by your wood income, because it is needed for nearly all manner of construction, big and small. Though small tribes can subsist without regions dedicated to the harvest and treatment of wood, great kingdoms are often stifled without this precious resource. 	true
ui_text_replacements_localised_text_hp_gaf_bio_aphrodite_3	According to legend, Aphrodite was directly responsible for the start of the Trojan War: it was she who made Helen, queen of Sparta, fall in love with Paris, a bribe she offered the prince of Troy for naming her fairest among the goddesses. The two lovers' subsequent flight from Achaea enraged King Menelaus and his brother Agamemnon, triggering the decade-long conflict.\\n\\n	true
ui_text_replacements_localised_text_troy_early_game_mission_construct_temple_description_1	Just like your people find shelter in their houses, so must you provide a home for the gods and their chosen. Construct a temple to show the divine rulers of Olympus the respect they are surely due. Whether they notice or not, such a devotional gesture is likely to please the local population.	true
ui_text_replacements_localised_text_troy_main_fm_achilles_hot_blooded_depressed_reached_dilemma_choice_2_desc	Grieving will be decreased to 50.	true
ui_text_replacements_localised_text_hp_agent_actions_satyr_prosperity_desc	By performing this action, the satyr sings the praise of the target settlement’s builders and motivates them to work harder. All buildings currently under construction are completed instantly, but the satyr is removed.	true
ui_text_replacements_localised_text_hp_title_garrison_armies	Garrison Armies	true
ui_text_replacements_localised_text_queued_building_blocked_by_stance	[[col:yellow]]This horde needs to be placed into [[img:icon_encamp_stance]][[/img]]Encamp stance in order to finish constructing this building. Left-click to cancel the construction.[[/col]]	true
ui_text_replacements_localised_text_troy_st_char_screen_9	These are the skills that your Hero can unlock specific to their class and subclass. Each skill can usually be augmented by spending additional skill points to unlock specialisation skills. Unlocking a skill branch makes the opposite branch permanently unavailable.	true
ui_text_replacements_localised_text_hp_battle_vigour_1	Armies have a stamina rating, defining how much energy their units have to move in order to fight in battle. For example, if an army enters a battle while in the march army stance, all units within it will begin that battle with a stamina rating of 'winded', negatively impacting their movement speed and effectiveness in combat. 	true
ui_text_replacements_localised_text_hp_title_building_altar_of_hera	Altar of Hera	true
ui_text_replacements_localised_text_hp_title_priams_gardens	Priam's Gardens	true
ui_text_replacements_localised_text_hp_title_the_sacred_way	The Sacred Way	true
ui_text_replacements_localised_text_hp_campaign_garrisons_2	If a settlement is attacked by an enemy army, the garrison will appear in the ensuing battle (or counted towards the settlement’s defence if the battle is auto-resolved) as an army under the defender’s control. If an army is also stationed in the settlement, the army and the garrison will fight together.	true
ui_text_replacements_localised_text_hp_title_statue_of_achilles	Statue of Achilles	true
ui_text_replacements_localised_text_hp_title_unit_ability_shielded_can_switch	Shielded/Can Switch Weapons	true
